,Oppositionteam,Team,city,conceded,date,dots,economyRate,foursConceded,fullName,maidens,media,name,noballs,overs,sixesConceded,wickets,wides
0,Pakistan,Pakistan,Dubai,19,2015-11-26,12,4.75,1,Anwar Ali,0,,Anwar Ali,0,4,0,1,0
1,Pakistan,Pakistan,Dubai,31,2015-11-26,10,7.75,4,Sohail Tanvir,1,,Sohail Tanvir,0,4,0,2,1
2,Pakistan,Pakistan,Dubai,33,2015-11-26,10,8.25,4,Wahab Riaz,0,,Wahab Riaz,0,4,1,1,0
3,Pakistan,Pakistan,Dubai,33,2015-11-26,9,8.25,4,Shahid Afridi,0,,Shahid Afridi,0,4,1,0,0
4,Pakistan,Pakistan,Dubai,42,2015-11-26,4,10.50,3,Imran Khan,0,,Imran Khan(1),0,4,2,0,1
0,Pakistan,Pakistan,Dubai,37,2015-11-26,10,9.25,6,Chris Jordan,0,,CJ Jordan,0,4,0,0,3
1,Pakistan,Pakistan,Dubai,24,2015-11-26,13,6.00,1,Reece Topley,0,,RJW Topley,0,4,1,3,2
2,Pakistan,Pakistan,Dubai,21,2015-11-26,13,5.25,2,Liam Plunkett,0,,LE Plunkett,0,4,0,3,0
3,Pakistan,Pakistan,Dubai,30,2015-11-26,9,7.50,2,Moeen Ali,0,,MM Ali,0,4,1,1,1
4,Pakistan,Pakistan,Dubai,33,2015-11-26,10,8.25,0,Stephen Parry,0,,SD Parry,0,4,3,2,0
0,Hong,Hong,Abu Dhabi,28,2015-11-26,-,7.00,-,Tanwir Afzal,0,,Tanwir Afzal,0,4,-,0,0
1,Hong,Hong,Abu Dhabi,52,2015-11-26,-,13.00,-,Haseeb Amjad,0,,Haseeb Amjad,1,4,-,2,3
2,Hong,Hong,Abu Dhabi,22,2015-11-26,-,5.50,-,Nadeem Ahmed,1,,Nadeem Ahmed,0,4,-,0,0
3,Hong,Hong,Abu Dhabi,15,2015-11-26,-,3.75,-,Aizaz Khan,1,,Aizaz Khan,0,4,-,2,0
4,Hong,Hong,Abu Dhabi,29,2015-11-26,-,7.25,-,Anshy Rath,0,,Anshuman Rath,0,4,-,0,0
0,Hong,Hong,Abu Dhabi,23,2015-11-26,-,7.66,-,Bilal Khan,0,,Bilal Khan,0,3,-,0,0
1,Hong,Hong,Abu Dhabi,29,2015-11-26,-,7.25,-,Ajay Lalcheta,0,,AV Lalcheta,0,4,-,1,0
2,Hong,Hong,Abu Dhabi,24,2015-11-26,-,6.00,-,Mehran Khan,0,,Mehran Khan,0,4,-,1,0
3,Hong,Hong,Abu Dhabi,23,2015-11-26,-,11.50,-,Zeeshan Maqsood,0,,Zeeshan Maqsood,0,2,-,0,0
4,Hong,Hong,Abu Dhabi,17,2015-11-26,-,8.50,-,Jatinder Singh,0,,Jatinder Singh,0,2,-,0,0
5,Hong,Hong,Abu Dhabi,9,2015-11-26,-,9.00,-,Khawar Ali,0,,Khawar Ali,0,1,-,0,0
6,Hong,Hong,Abu Dhabi,20,2015-11-26,-,10.00,-,Aamir Kaleem,0,,Aamir Kaleem,0,2,-,0,0
7,Hong,Hong,Abu Dhabi,8,2015-11-26,-,16.00,-,Sufyan Mehmood,0,,Sufyan Mehmood,0,0.3,-,0,0
0,Pakistan,Pakistan,Dubai,27,2015-11-27,7,6.75,0,Anwar Ali,0,,Anwar Ali,0,4,1,2,2
1,Pakistan,Pakistan,Dubai,43,2015-11-27,8,10.75,3,Sohail Tanvir,0,,Sohail Tanvir,0,4,3,1,1
2,Pakistan,Pakistan,Dubai,44,2015-11-27,5,11.00,2,Wahab Riaz,0,,Wahab Riaz,0,4,3,1,2
3,Pakistan,Pakistan,Dubai,15,2015-11-27,13,3.75,1,Shahid Afridi,0,,Shahid Afridi,0,4,0,3,0
4,Pakistan,Pakistan,Dubai,10,2015-11-27,0,10.00,1,Ahmed Shehzad,0,,Ahmed Shehzad,0,1,0,0,0
5,Pakistan,Pakistan,Dubai,32,2015-11-27,4,10.66,2,Shoaib Malik,0,,Shoaib Malik,0,3,2,1,1
0,Pakistan,Pakistan,Dubai,43,2015-11-27,5,10.75,3,David Willey,0,,DJ Willey,0,4,1,0,1
1,Pakistan,Pakistan,Dubai,40,2015-11-27,12,10.00,2,Chris Woakes,0,,CR Woakes,1,4,3,2,4
2,Pakistan,Pakistan,Dubai,33,2015-11-27,8,8.25,3,Liam Plunkett,0,,LE Plunkett,1,4,1,3,1
3,Pakistan,Pakistan,Dubai,33,2015-11-27,9,8.25,2,Stephen Parry,0,,SD Parry,0,4,2,1,0
4,Pakistan,Pakistan,Dubai,18,2015-11-27,12,4.50,2,Adil Rashid,0,,AU Rashid,0,4,0,2,0
0,Oman,Oman,Abu Dhabi,24,2015-11-30,-,6.00,-,Bilal Khan,0,,Bilal Khan,0,4,-,2,1
1,Oman,Oman,Abu Dhabi,35,2015-11-30,-,8.75,-,Ajay Lalcheta,0,,AV Lalcheta,0,4,-,0,0
2,Oman,Oman,Abu Dhabi,36,2015-11-30,-,9.00,-,Munis Ansari,0,,M Ansari,0,4,-,0,0
3,Oman,Oman,Abu Dhabi,33,2015-11-30,-,11.00,-,Mohammad Nadeem,0,,Mohammad Nadeem,0,3,-,0,0
4,Oman,Oman,Abu Dhabi,20,2015-11-30,-,5.00,-,Zeeshan Maqsood,0,,Zeeshan Maqsood,0,4,-,2,0
5,Oman,Oman,Abu Dhabi,11,2015-11-30,-,11.00,-,Aamir Kaleem,0,,Aamir Kaleem,0,1,-,0,0
0,Oman,Oman,Abu Dhabi,34,2015-11-30,-,8.50,-,Yamin Ahmadzai,0,,Yamin Ahmadzai,0,4,-,3,2
1,Oman,Oman,Abu Dhabi,5,2015-11-30,-,5.00,-,Karim Sadiq,0,,Karim Sadiq,0,1,-,0,0
2,Oman,Oman,Abu Dhabi,21,2015-11-30,-,7.00,-,Rokhan Barakzai,0,,Rokhan Barakzai,0,3,-,2,1
3,Oman,Oman,Abu Dhabi,27,2015-11-30,-,6.75,-,Sayed Shirzad,1,,Sayed Shirzad,0,4,-,2,0
4,Oman,Oman,Abu Dhabi,15,2015-11-30,-,7.50,-,Samiullah Shinwari,0,,Samiullah Shinwari,0,2,-,0,0
5,Oman,Oman,Abu Dhabi,31,2015-11-30,-,7.75,-,Gulbadin Naib,0,,Gulbadin Naib,0,4,-,0,0
6,Oman,Oman,Abu Dhabi,11,2015-11-30,-,5.50,-,Mohammad Nasim Baras,0,,M Nasim Baras,0,2,-,1,0
0,Pakistan,Pakistan,Sharjah,12,2015-11-30,7,6.00,2,Aamer Yamin,0,,Aamer Yamin,0,2,0,1,0
1,Pakistan,Pakistan,Sharjah,36,2015-11-30,8,9.00,4,Sohail Tanvir,0,,Sohail Tanvir,0,4,0,2,2
2,Pakistan,Pakistan,Sharjah,40,2015-11-30,9,10.00,2,Mohammad Irfan,0,,Mohammad Irfan,0,4,3,0,1
3,Pakistan,Pakistan,Sharjah,19,2015-11-30,7,4.75,0,Shahid Afridi,0,,Shahid Afridi,0,4,0,2,1
4,Pakistan,Pakistan,Sharjah,35,2015-11-30,11,8.75,1,Anwar Ali,0,,Anwar Ali,0,4,3,1,1
5,Pakistan,Pakistan,Sharjah,8,2015-11-30,6,4.00,0,Shoaib Malik,0,,Shoaib Malik,0,2,0,1,2
0,Pakistan,Pakistan,Sharjah,36,2015-11-30,9,9.00,4,David Willey,0,,DJ Willey,0,4,1,3,4
1,Pakistan,Pakistan,Sharjah,26,2015-11-30,11,6.50,2,Chris Woakes,0,,CR Woakes,0,4,1,1,0
2,Pakistan,Pakistan,Sharjah,39,2015-11-30,5,9.75,6,Chris Jordan,0,,CJ Jordan,0,4,0,0,0
3,Pakistan,Pakistan,Sharjah,29,2015-11-30,9,7.25,1,Adil Rashid,0,,AU Rashid,0,4,2,1,0
4,Pakistan,Pakistan,Sharjah,22,2015-11-30,13,5.50,0,Moeen Ali,0,,MM Ali,0,4,2,1,1
0,Sri,Sri,Mount Maunganui,39,2016-01-07,4,13.00,5,Suranga Lakmal,0,,RAS Lakmal,0,3,2,0,0
1,Sri,Sri,Mount Maunganui,39,2016-01-07,4,13.00,3,Thisara Perera,0,,NLTC Perera,0,3,3,0,1
2,Sri,Sri,Mount Maunganui,26,2016-01-07,8,6.50,1,Nuwan Kulasekara,0,,KMDN Kulasekara,0,4,1,2,0
3,Sri,Sri,Mount Maunganui,28,2016-01-07,8,7.00,2,Shehan Jayasuriya,0,,GSNFG Jayasuriya,0,4,1,0,0
4,Sri,Sri,Mount Maunganui,30,2016-01-07,6,7.50,3,Jeffrey Vandersay,0,,JDF Vandersay,0,4,0,1,0
5,Sri,Sri,Mount Maunganui,20,2016-01-07,0,10.00,1,Tillakaratne Dilshan,0,,TM Dilshan,0,2,1,0,0
0,Sri,Sri,Mount Maunganui,44,2016-01-07,10,11.00,6,Matt Henry,0,,MJ Henry,1,4,2,3,0
1,Sri,Sri,Mount Maunganui,21,2016-01-07,10,5.25,1,Trent Boult,0,,TA Boult,0,4,0,3,0
2,Sri,Sri,Mount Maunganui,40,2016-01-07,6,10.00,1,Mitchell McClenaghan,0,,MJ McClenaghan,1,4,2,0,4
3,Sri,Sri,Mount Maunganui,18,2016-01-07,3,9.00,1,Grant Elliott,0,,GD Elliott,0,2,1,1,0
4,Sri,Sri,Mount Maunganui,33,2016-01-07,5,8.25,2,Ish Sodhi,0,,IS Sodhi,0,4,1,1,0
5,Sri,Sri,Mount Maunganui,17,2016-01-07,3,8.50,2,Colin Munro,0,,C Munro,0,2,0,0,0
0,Zimbabwe,Zimbabwe,Sharjah,28,2016-01-08,9,9.33,3,Donald Tiripano,0,,DT Tiripano,0,3,1,0,3
1,Zimbabwe,Zimbabwe,Sharjah,48,2016-01-08,9,12.00,1,Tendai Chisoro,0,,TS Chisoro,0,4,5,1,1
2,Zimbabwe,Zimbabwe,Sharjah,40,2016-01-08,4,13.33,3,Luke Jongwe,0,,LM Jongwe,0,3,3,1,1
3,Zimbabwe,Zimbabwe,Sharjah,25,2016-01-08,3,8.33,3,Chamu Chibhabha,0,,CJ Chibhabha,0,3,0,0,0
4,Zimbabwe,Zimbabwe,Sharjah,17,2016-01-08,16,4.25,1,Graeme Cremer,0,,AG Cremer,0,4,1,3,1
5,Zimbabwe,Zimbabwe,Sharjah,27,2016-01-08,7,9.00,2,Sikandar Raza,0,,Sikandar Raza,0,3,2,1,0
0,Zimbabwe,Zimbabwe,Sharjah,32,2016-01-08,11,8.00,2,Dawlat Zadran,0,,Dawlat Zadran,2,4,1,3,2
1,Zimbabwe,Zimbabwe,Sharjah,22,2016-01-08,0,22.00,3,Mirwais Ashraf,0,,Mirwais Ashraf,0,1,0,0,2
2,Zimbabwe,Zimbabwe,Sharjah,23,2016-01-08,13,5.75,2,Amir Hamza,0,,Amir Hamza,0,4,1,1,0
3,Zimbabwe,Zimbabwe,Sharjah,14,2016-01-08,3,14.00,0,Karim Sadiq,0,,Karim Sadiq,0,1,2,0,1
4,Zimbabwe,Zimbabwe,Sharjah,28,2016-01-08,6,9.33,3,Gulbadin Naib,0,,Gulbadin Naib,0,3,1,1,2
5,Zimbabwe,Zimbabwe,Sharjah,28,2016-01-08,9,7.00,0,Rashid Khan,0,,Rashid Khan,0,4,2,0,0
6,Zimbabwe,Zimbabwe,Sharjah,31,2016-01-08,6,10.33,1,Mohammad Nabi,0,,Mohammad Nabi,0,3,2,1,1
0,Zimbabwe,Zimbabwe,Sharjah,36,2016-01-10,10,9.00,2,Donald Tiripano,0,,DT Tiripano,0,4,2,1,3
1,Zimbabwe,Zimbabwe,Sharjah,25,2016-01-10,12,6.25,2,Tendai Chisoro,0,,TS Chisoro,0,4,1,1,1
2,Zimbabwe,Zimbabwe,Sharjah,34,2016-01-10,9,8.50,3,Luke Jongwe,0,,LM Jongwe,0,4,1,1,1
3,Zimbabwe,Zimbabwe,Sharjah,56,2016-01-10,5,14.00,5,Chamu Chibhabha,0,,CJ Chibhabha,0,4,4,1,0
4,Zimbabwe,Zimbabwe,Sharjah,35,2016-01-10,8,11.66,3,Graeme Cremer,0,,AG Cremer,0,3,3,1,1
5,Zimbabwe,Zimbabwe,Sharjah,17,2016-01-10,0,17.00,0,Sikandar Raza,0,,Sikandar Raza,1,1,2,0,0
0,Zimbabwe,Zimbabwe,Sharjah,21,2016-01-10,9,7.00,0,Dawlat Zadran,0,,Dawlat Zadran,0,3,2,2,0
1,Zimbabwe,Zimbabwe,Sharjah,15,2016-01-10,10,4.73,0,Amir Hamza,1,,Amir Hamza,0,3.1,1,2,0
2,Zimbabwe,Zimbabwe,Sharjah,31,2016-01-10,8,7.75,2,Sayed Shirzad,0,,Sayed Shirzad,0,4,1,2,3
3,Zimbabwe,Zimbabwe,Sharjah,10,2016-01-10,7,5.00,0,Mohammad Nabi,1,,Mohammad Nabi,0,2,1,1,0
4,Zimbabwe,Zimbabwe,Sharjah,22,2016-01-10,10,5.50,2,Rashid Khan,0,,Rashid Khan,0,4,0,1,0
5,Zimbabwe,Zimbabwe,Sharjah,27,2016-01-10,1,13.50,2,Gulbadin Naib,0,,Gulbadin Naib,0,2,2,0,0
0,New,New,Auckland,36,2016-01-10,8,9.00,5,Trent Boult,0,,TA Boult,0,4,1,0,0
1,New,New,Auckland,36,2016-01-10,8,9.00,6,Adam Milne,0,,AF Milne,0,4,0,2,0
2,New,New,Auckland,22,2016-01-10,11,5.50,0,Mitchell McClenaghan,0,,MJ McClenaghan,0,4,1,0,2
3,New,New,Auckland,24,2016-01-10,13,6.00,0,Mitchell Santner,0,,MJ Santner,0,4,2,2,1
4,New,New,Auckland,22,2016-01-10,8,5.50,2,Grant Elliott,0,,GD Elliott,0,4,0,4,0
0,New,New,Auckland,34,2016-01-10,4,11.33,2,Isuru Udana,0,,I Udana,0,3,2,0,1
1,New,New,Auckland,46,2016-01-10,2,15.33,4,Dushmantha Chameera,0,,PVD Chameera,0,3,3,0,1
2,New,New,Auckland,41,2016-01-10,2,20.50,3,Jeffrey Vandersay,0,,JDF Vandersay,0,2,4,0,0
3,New,New,Auckland,26,2016-01-10,5,13.00,1,Thisara Perera,0,,NLTC Perera,0,2,3,1,0
0,Bangladesh,Bangladesh,Khulna,37,2016-01-15,6,9.25,5,Mashrafe Mortaza,0,,Mashrafe Mortaza,0,4,0,0,0
1,Bangladesh,Bangladesh,Khulna,24,2016-01-15,12,6.00,2,Al-Amin Hossain,0,,Al-Amin Hossain,0,4,1,2,0
2,Bangladesh,Bangladesh,Khulna,45,2016-01-15,5,11.25,2,Shakib Al Hasan,0,,Shakib Al Hasan,0,4,3,1,2
3,Bangladesh,Bangladesh,Khulna,18,2016-01-15,11,4.50,1,Mustafizur Rahman,0,,Mustafizur Rahman,0,4,0,2,0
4,Bangladesh,Bangladesh,Khulna,20,2016-01-15,3,10.00,2,Mahmudullah,0,,Mahmudullah,0,2,1,0,0
5,Bangladesh,Bangladesh,Khulna,16,2016-01-15,5,8.00,3,Sabbir Rahman,0,,Sabbir Rahman,0,2,0,0,0
0,Bangladesh,Bangladesh,Khulna,25,2016-01-15,5,6.25,2,Wellington Masakadza,0,,WP Masakadza,0,4,0,1,0
1,Bangladesh,Bangladesh,Khulna,24,2016-01-15,6,8.00,2,Brian Vitori,0,,BV Vitori,0,3,0,0,2
2,Bangladesh,Bangladesh,Khulna,12,2016-01-15,3,12.00,1,Sikandar Raza,0,,Sikandar Raza,0,1,1,0,0
3,Bangladesh,Bangladesh,Khulna,45,2016-01-15,6,12.27,5,Luke Jongwe,0,,LM Jongwe,0,3.4,1,1,2
4,Bangladesh,Bangladesh,Khulna,32,2016-01-15,7,8.00,2,Graeme Cremer,0,,AG Cremer,0,4,1,2,0
5,Bangladesh,Bangladesh,Khulna,22,2016-01-15,5,7.33,2,Sean Williams,0,,SC Williams,0,3,0,1,0
0,New,New,Auckland,31,2016-01-15,14,7.75,3,Matt Henry,1,,MJ Henry,0,4,2,1,2
1,New,New,Auckland,42,2016-01-15,8,10.50,6,Trent Boult,0,,TA Boult,0,4,1,1,1
2,New,New,Auckland,37,2016-01-15,8,9.25,2,Adam Milne,0,,AF Milne,0,4,2,4,0
3,New,New,Auckland,18,2016-01-15,2,18.00,3,Corey Anderson,0,,CJ Anderson,0,1,1,0,0
4,New,New,Auckland,14,2016-01-15,11,3.50,0,Mitchell Santner,0,,MJ Santner,0,4,0,2,0
5,New,New,Auckland,28,2016-01-15,4,9.33,1,Todd Astle,0,,TD Astle,0,3,2,0,0
0,New,New,Auckland,31,2016-01-15,10,7.75,4,Mohammad Amir,0,,Mohammad Amir,0,4,0,1,2
1,New,New,Auckland,18,2016-01-15,11,4.50,1,Imad Wasim,0,,Imad Wasim,0,4,0,1,0
2,New,New,Auckland,38,2016-01-15,10,9.50,3,Umar Gul,0,,Umar Gul,0,4,3,2,0
3,New,New,Auckland,26,2016-01-15,11,6.50,1,Shahid Afridi,1,,Shahid Afridi,0,4,1,2,1
4,New,New,Auckland,34,2016-01-15,10,8.50,1,Wahab Riaz,0,,Wahab Riaz,0,4,3,3,0
0,Zimbabwe,Zimbabwe,Khulna,29,2016-01-17,10,7.25,4,Brian Vitori,0,,BV Vitori,0,4,0,0,0
1,Zimbabwe,Zimbabwe,Khulna,30,2016-01-17,6,10.00,2,Neville Madziva,0,,N Madziva,0,3,2,0,0
2,Zimbabwe,Zimbabwe,Khulna,35,2016-01-17,12,8.75,3,Taurai Muzarabani,0,,T Muzarabani,0,4,2,1,2
3,Zimbabwe,Zimbabwe,Khulna,32,2016-01-17,6,8.00,1,Wellington Masakadza,0,,WP Masakadza,0,4,2,1,0
4,Zimbabwe,Zimbabwe,Khulna,29,2016-01-17,10,7.25,0,Graeme Cremer,0,,AG Cremer,0,4,2,1,1
5,Zimbabwe,Zimbabwe,Khulna,9,2016-01-17,1,9.00,1,Sean Williams,0,,SC Williams,0,1,0,0,0
0,Zimbabwe,Zimbabwe,Khulna,18,2016-01-17,7,6.00,0,Shuvagata Hom,0,,Shuvagata Hom,0,3,1,1,0
1,Zimbabwe,Zimbabwe,Khulna,26,2016-01-17,10,6.50,2,Shakib Al Hasan,0,,Shakib Al Hasan,0,4,1,0,0
2,Zimbabwe,Zimbabwe,Khulna,21,2016-01-17,9,7.00,2,Al-Amin Hossain,0,,Al-Amin Hossain,0,3,1,1,0
3,Zimbabwe,Zimbabwe,Khulna,19,2016-01-17,17,4.95,2,Mustafizur Rahman,0,,Mustafizur Rahman,0,3.5,1,2,1
4,Zimbabwe,Zimbabwe,Khulna,25,2016-01-17,11,6.25,2,Mashrafe Mortaza,0,,Mashrafe Mortaza,1,4,0,1,0
5,Zimbabwe,Zimbabwe,Khulna,11,2016-01-17,6,5.07,1,Sabbir Rahman,0,,Sabbir Rahman,0,2.1,0,3,1
0,New,New,Hamilton,29,2016-01-17,9,9.66,1,Mitchell Santner,0,,MJ Santner,0,3,3,1,2
1,New,New,Hamilton,26,2016-01-17,12,6.50,3,Corey Anderson,0,,CJ Anderson,0,4,0,1,3
2,New,New,Hamilton,37,2016-01-17,8,9.25,3,Adam Milne,0,,AF Milne,0,4,2,1,1
3,New,New,Hamilton,23,2016-01-17,13,5.75,2,Mitchell McClenaghan,0,,MJ McClenaghan,0,4,1,2,1
4,New,New,Hamilton,13,2016-01-17,1,13.00,1,Todd Astle,0,,TD Astle,0,1,1,0,0
5,New,New,Hamilton,36,2016-01-17,4,9.00,3,Grant Elliott,0,,GD Elliott,0,4,1,1,0
0,New,New,Hamilton,18,2016-01-17,5,9.00,1,Umar Gul,0,,Umar Gul,0,2,1,0,1
1,New,New,Hamilton,34,2016-01-17,6,11.33,7,Mohammad Amir,0,,Mohammad Amir,0,3,0,0,0
2,New,New,Hamilton,32,2016-01-17,6,8.00,4,Imad Wasim,0,,Imad Wasim,0,4,0,0,0
3,New,New,Hamilton,38,2016-01-17,9,9.50,4,Shahid Afridi,0,,Shahid Afridi,0,4,2,0,0
4,New,New,Hamilton,30,2016-01-17,5,10.00,2,Wahab Riaz,0,,Wahab Riaz,0,3,1,0,1
5,New,New,Hamilton,13,2016-01-17,4,7.80,2,Shoaib Malik,0,,Shoaib Malik,0,1.4,0,0,0
0,Bangladesh,Bangladesh,Khulna,40,2016-01-20,11,10.00,5,Abu Hider,0,,Abu Hider,0,4,2,2,0
1,Bangladesh,Bangladesh,Khulna,32,2016-01-20,8,10.66,5,Mohammad Shahid,0,,Mohammad Shahid,0,3,1,1,0
2,Bangladesh,Bangladesh,Khulna,17,2016-01-20,3,8.50,2,Muktar Ali,0,,Muktar Ali,0,2,0,0,0
3,Bangladesh,Bangladesh,Khulna,37,2016-01-20,7,9.25,3,Mashrafe Mortaza,0,,Mashrafe Mortaza,0,4,2,0,0
4,Bangladesh,Bangladesh,Khulna,32,2016-01-20,10,8.00,1,Shakib Al Hasan,0,,Shakib Al Hasan,0,4,2,3,0
5,Bangladesh,Bangladesh,Khulna,10,2016-01-20,3,5.00,0,Mosaddek Hossain,0,,Mosaddek Hossain,0,2,0,0,0
6,Bangladesh,Bangladesh,Khulna,17,2016-01-20,0,17.00,1,Mahmudullah,0,,Mahmudullah,0,1,1,0,1
0,Bangladesh,Bangladesh,Khulna,15,2016-01-20,12,3.75,1,Tendai Chisoro,0,,TS Chisoro,0,4,0,1,0
1,Bangladesh,Bangladesh,Khulna,45,2016-01-20,7,11.25,8,Brian Vitori,0,,BV Vitori,0,4,0,0,1
2,Bangladesh,Bangladesh,Khulna,41,2016-01-20,5,13.66,7,Taurai Muzarabani,0,,T Muzarabani,0,3,1,0,1
3,Bangladesh,Bangladesh,Khulna,27,2016-01-20,5,9.00,2,Sean Williams,0,,SC Williams,1,3,1,0,0
4,Bangladesh,Bangladesh,Khulna,18,2016-01-20,12,4.50,1,Graeme Cremer,0,,AG Cremer,0,4,0,3,0
5,Bangladesh,Bangladesh,Khulna,7,2016-01-20,7,3.50,0,Sikandar Raza,0,,Sikandar Raza,0,2,0,2,1
0,Bangladesh,Bangladesh,Khulna,40,2016-01-22,7,10.00,5,Mashrafe Mortaza,0,,Mashrafe Mortaza,0,4,1,1,0
1,Bangladesh,Bangladesh,Khulna,33,2016-01-22,8,8.25,3,Abu Hider,0,,Abu Hider,0,4,1,1,3
2,Bangladesh,Bangladesh,Khulna,27,2016-01-22,8,9.00,2,Arafat Sunny,0,,Arafat Sunny,0,3,2,0,0
3,Bangladesh,Bangladesh,Khulna,32,2016-01-22,8,8.00,1,Taskin Ahmed,0,,Taskin Ahmed,0,4,2,1,1
4,Bangladesh,Bangladesh,Khulna,35,2016-01-22,10,8.75,2,Shakib Al Hasan,0,,Shakib Al Hasan,0,4,2,1,2
5,Bangladesh,Bangladesh,Khulna,11,2016-01-22,0,11.00,0,Sabbir Rahman,0,,Sabbir Rahman,0,1,1,0,0
0,Bangladesh,Bangladesh,Khulna,17,2016-01-22,13,4.25,2,Tendai Chisoro,0,,TS Chisoro,0,4,0,3,0
1,Bangladesh,Bangladesh,Khulna,34,2016-01-22,11,8.50,5,Neville Madziva,0,,N Madziva,0,4,1,4,1
2,Bangladesh,Bangladesh,Khulna,35,2016-01-22,6,11.66,4,Luke Jongwe,0,,LM Jongwe,0,3,2,1,1
3,Bangladesh,Bangladesh,Khulna,31,2016-01-22,7,10.33,1,Sikandar Raza,0,,Sikandar Raza,0,3,2,2,3
4,Bangladesh,Bangladesh,Khulna,27,2016-01-22,8,6.75,1,Graeme Cremer,0,,AG Cremer,0,4,1,0,1
5,Bangladesh,Bangladesh,Khulna,16,2016-01-22,0,16.00,1,Elton Chigumbura,0,,E Chigumbura,0,1,1,0,0
0,Pakistan,Pakistan,Wellington,31,2016-01-22,5,10.33,4,Anwar Ali,0,,Anwar Ali,0,3,1,0,0
1,Pakistan,Pakistan,Wellington,35,2016-01-22,7,8.75,3,Mohammad Amir,0,,Mohammad Amir,0,4,1,0,0
2,Pakistan,Pakistan,Wellington,42,2016-01-22,3,10.50,3,Imad Wasim,0,,Imad Wasim,0,4,2,0,0
3,Pakistan,Pakistan,Wellington,43,2016-01-22,8,10.75,6,Wahab Riaz,0,,Wahab Riaz,1,4,1,2,1
4,Pakistan,Pakistan,Wellington,27,2016-01-22,10,6.75,0,Shahid Afridi,0,,Shahid Afridi,0,4,2,1,0
5,Pakistan,Pakistan,Wellington,16,2016-01-22,1,16.00,1,Shoaib Malik,0,,Shoaib Malik,0,1,1,0,2
0,Pakistan,Pakistan,Wellington,17,2016-01-22,9,5.66,2,Corey Anderson,0,,CJ Anderson,0,3,0,2,0
1,Pakistan,Pakistan,Wellington,32,2016-01-22,6,10.66,4,Trent Boult,0,,TA Boult,0,3,1,1,1
2,Pakistan,Pakistan,Wellington,8,2016-01-22,15,2.52,1,Adam Milne,1,,AF Milne,0,3.1,0,3,0
3,Pakistan,Pakistan,Wellington,7,2016-01-22,2,7.00,1,Mitchell Santner,0,,MJ Santner,0,1,0,0,0
4,Pakistan,Pakistan,Wellington,15,2016-01-22,8,5.00,1,Mitchell McClenaghan,0,,MJ McClenaghan,0,3,0,0,1
5,Pakistan,Pakistan,Wellington,7,2016-01-22,6,3.50,0,Grant Elliott,0,,GD Elliott,0,2,0,3,1
6,Pakistan,Pakistan,Wellington,13,2016-01-22,0,13.00,2,Colin Munro,0,,C Munro,0,1,0,0,1
0,Australia,Australia,Adelaide,45,2016-01-26,11,11.25,5,Shaun Tait,0,,SW Tait,0,4,2,0,6
1,Australia,Australia,Adelaide,41,2016-01-26,5,10.25,4,Kane Richardson,0,,KW Richardson,0,4,0,0,0
2,Australia,Australia,Adelaide,43,2016-01-26,3,10.75,3,James Faulkner,0,,JP Faulkner,0,4,2,1,0
3,Australia,Australia,Adelaide,24,2016-01-26,11,6.00,3,Shane Watson,0,,SR Watson,0,4,0,2,1
4,Australia,Australia,Adelaide,23,2016-01-26,3,7.66,1,Cameron Boyce,0,,CJ Boyce,0,3,1,0,0
5,Australia,Australia,Adelaide,9,2016-01-26,1,9.00,1,Travis Head,0,,TM Head,0,1,0,0,0
0,Australia,Australia,Adelaide,30,2016-01-26,12,7.50,4,Ashish Nehra,0,,A Nehra,0,4,1,1,0
1,Australia,Australia,Adelaide,28,2016-01-26,8,7.00,1,Ravichandran Ashwin,0,,R Ashwin,0,4,1,2,1
2,Australia,Australia,Adelaide,23,2016-01-26,10,6.57,2,Jasprit Bumrah,0,,JJ Bumrah,0,3.3,1,3,1
3,Australia,Australia,Adelaide,21,2016-01-26,8,5.25,1,Ravindra Jadeja,0,,RA Jadeja,0,4,0,2,0
4,Australia,Australia,Adelaide,37,2016-01-26,5,12.33,1,Hardik Pandya,0,,HH Pandya,0,3,2,2,6
5,Australia,Australia,Adelaide,10,2016-01-26,1,10.00,0,Yuvraj Singh,0,,Yuvraj Singh,0,1,1,0,0
0,Australia,Australia,Melbourne,17,2016-01-29,8,5.66,2,Shane Watson,0,,SR Watson,0,3,0,0,1
1,Australia,Australia,Melbourne,35,2016-01-29,7,11.66,6,John Hastings,0,,JW Hastings,0,3,1,0,0
2,Australia,Australia,Melbourne,30,2016-01-29,9,7.50,2,Scott Boland,0,,SM Boland,0,4,1,0,0
3,Australia,Australia,Melbourne,35,2016-01-29,3,11.66,5,James Faulkner,0,,JP Faulkner,0,3,1,0,0
4,Australia,Australia,Melbourne,28,2016-01-29,7,7.00,2,Andrew Tye,0,,AJ Tye,0,4,0,1,0
5,Australia,Australia,Melbourne,15,2016-01-29,0,15.00,0,Nathan Lyon,0,,NM Lyon,1,1,1,0,0
6,Australia,Australia,Melbourne,17,2016-01-29,1,8.50,0,Glenn Maxwell,0,,GJ Maxwell,0,2,1,1,0
0,Australia,Australia,Melbourne,34,2016-01-29,6,8.50,4,Ashish Nehra,0,,A Nehra,0,4,0,0,0
