,Oppositionteam,Team,ballsFaced,city,date,fours,fullName,media,minutes,name,runs,sixes,strikeRate
5,West,Pakistan,10,Kingstown,2013-07-28,0,Shahid Afridi,,14,Shahid Afridi,6,0,60.00
6,West,Pakistan,2,Kingstown,2013-07-28,0,Hammad Azam,,8,Hammad Azam,1,0,50.00
7,West,Pakistan,3,Kingstown,2013-07-28,0,Sohail Tanvir,,1,Sohail Tanvir,0,0,0.00
8,West,Pakistan,6,Kingstown,2013-07-28,1,Zulfiqar Babar,,7,Zulfiqar Babar,11,0,183.33
0,Pakistan,West,9,Kingstown,2013-07-28,0,Johnson Charles,,6,J Charles,0,0,0.00
1,Pakistan,West,3,Kingstown,2013-07-28,0,Chris Gayle,,9,CH Gayle,1,0,33.33
2,Pakistan,West,4,Kingstown,2013-07-28,0,Marlon Samuels,,6,MN Samuels,1,0,25.00
3,Pakistan,West,16,Kingstown,2013-07-28,0,Lendl Simmons,,21,LMP Simmons,3,0,18.75
4,Pakistan,West,44,Kingstown,2013-07-28,2,Dwayne Bravo,,61,DJ Bravo,35,1,79.54
5,Pakistan,West,16,Kingstown,2013-07-28,3,Sunil Narine,,23,SP Narine,28,1,175.00
6,Pakistan,West,10,Kingstown,2013-07-28,2,Kieron Pollard,,17,KA Pollard,23,2,230.00
7,Pakistan,West,4,Kingstown,2013-07-28,0,Daren Sammy,,10,DJG Sammy,1,0,25.00
8,Pakistan,West,5,Kingstown,2013-07-28,2,Chris Barnwell,,6,CD Barnwell,10,0,200.00
9,Pakistan,West,9,Kingstown,2013-07-28,0,Tino Best,,8,TL Best,17,2,188.88
10,Pakistan,West,1,Kingstown,2013-07-28,0,Samuel Badree,,11,S Badree,1,0,100.00
0,Sri,South,8,Colombo,2013-08-02,0,Henry Davids,,19,H Davids,1,0,12.50
1,Sri,South,7,Colombo,2013-08-02,1,Quinton de Kock,,9,Q de Kock,5,0,71.42
2,Sri,South,11,Colombo,2013-08-02,1,Faf du Plessis,,17,F du Plessis,8,0,72.72
3,Sri,South,52,Colombo,2013-08-02,3,Jean-Paul Duminy,,67,JP Duminy,51,1,98.07
4,Sri,South,16,Colombo,2013-08-02,2,AB de Villiers,,19,AB de Villiers,15,0,93.75
5,Sri,South,24,Colombo,2013-08-02,0,David Miller,,33,DA Miller,25,1,104.16
6,Sri,South,2,Colombo,2013-08-02,0,David Wiese,,7,D Wiese,3,0,150.00
7,Sri,South,0,Colombo,2013-08-02,0,Wayne Parnell,,2,WD Parnell,0,0,-
0,South,Sri,14,Colombo,2013-08-02,2,Kusal Perera,,15,MDKJ Perera,11,0,78.57
1,South,Sri,19,Colombo,2013-08-02,0,Tillakaratne Dilshan,,43,TM Dilshan,9,0,47.36
2,South,Sri,9,Colombo,2013-08-02,2,Dinesh Chandimal,,7,LD Chandimal,8,0,88.88
3,South,Sri,53,Colombo,2013-08-02,9,Kumar Sangakkara,,70,KC Sangakkara,59,0,111.32
4,South,Sri,7,Colombo,2013-08-02,0,Angelo Mathews,,17,AD Mathews,4,0,57.14
5,South,Sri,1,Colombo,2013-08-02,0,Jeevan Mendis,,2,BMAJ Mendis,0,0,0.00
6,South,Sri,9,Colombo,2013-08-02,0,Lahiru Thirimanne,,10,HDRL Thirimanne,5,0,55.55
7,South,Sri,3,Colombo,2013-08-02,0,Thisara Perera,,4,NLTC Perera,0,0,0.00
8,South,Sri,4,Colombo,2013-08-02,0,Sachithra Senanayake,,4,SMSM Senanayake,0,0,0.00
9,South,Sri,2,Colombo,2013-08-02,0,Lasith Malinga,,2,SL Malinga,0,0,0.00
10,South,Sri,0,Colombo,2013-08-02,0,Ajantha Mendis,,5,BAW Mendis,0,0,-
0,Sri,South,10,Hambantota,2013-08-04,0,Henry Davids,,10,H Davids,7,0,70.00
1,Sri,South,23,Hambantota,2013-08-04,3,Quinton de Kock,,30,Q de Kock,19,0,82.60
2,Sri,South,15,Hambantota,2013-08-04,0,Faf du Plessis,,24,F du Plessis,12,1,80.00
3,Sri,South,23,Hambantota,2013-08-04,3,Jean-Paul Duminy,,35,JP Duminy,30,0,130.43
4,Sri,South,14,Hambantota,2013-08-04,1,AB de Villiers,,19,AB de Villiers,15,0,107.14
5,Sri,South,21,Hambantota,2013-08-04,1,David Miller,,25,DA Miller,36,2,171.42
6,Sri,South,8,Hambantota,2013-08-04,0,David Wiese,,21,D Wiese,7,0,87.50
7,Sri,South,6,Hambantota,2013-08-04,1,Wayne Parnell,,6,WD Parnell,10,0,166.66
0,South,Sri,22,Hambantota,2013-08-04,3,Kusal Perera,,39,MDKJ Perera,21,0,95.45
1,South,Sri,5,Hambantota,2013-08-04,1,Mahela Jayawardene,,5,DPMD Jayawardene,6,0,120.00
2,South,Sri,7,Hambantota,2013-08-04,0,Dinesh Chandimal,,16,LD Chandimal,2,0,28.57
3,South,Sri,35,Hambantota,2013-08-04,4,Kumar Sangakkara,,47,KC Sangakkara,39,0,111.42
4,South,Sri,18,Hambantota,2013-08-04,1,Lahiru Thirimanne,,19,HDRL Thirimanne,18,0,100.00
5,South,Sri,3,Hambantota,2013-08-04,0,Angelo Mathews,,4,AD Mathews,1,0,33.33
6,South,Sri,20,Hambantota,2013-08-04,2,Thisara Perera,,25,NLTC Perera,22,0,110.00
7,South,Sri,9,Hambantota,2013-08-04,0,Nuwan Kulasekara,,14,KMDN Kulasekara,10,1,111.11
8,South,Sri,1,Hambantota,2013-08-04,0,Sachithra Senanayake,,6,SMSM Senanayake,1,0,100.00
0,Sri,South,1,Hambantota,2013-08-06,0,Henry Davids,,1,H Davids,0,0,0.00
1,Sri,South,19,Hambantota,2013-08-06,3,Quinton de Kock,,36,Q de Kock,16,0,84.21
2,Sri,South,65,Hambantota,2013-08-06,10,Faf du Plessis,,83,F du Plessis,85,3,130.76
3,Sri,South,34,Hambantota,2013-08-06,3,Jean-Paul Duminy,,51,JP Duminy,51,2,150.00
4,Sri,South,1,Hambantota,2013-08-06,0,AB de Villiers,,3,AB de Villiers,1,0,100.00
0,South,Sri,51,Hambantota,2013-08-06,9,Tillakaratne Dilshan,,80,TM Dilshan,74,2,145.09
1,South,Sri,16,Hambantota,2013-08-06,7,Mahela Jayawardene,,27,DPMD Jayawardene,33,0,206.25
2,South,Sri,4,Hambantota,2013-08-06,0,Kusal Perera,,4,MDKJ Perera,1,0,25.00
3,South,Sri,18,Hambantota,2013-08-06,1,Dinesh Chandimal,,20,LD Chandimal,14,0,77.77
4,South,Sri,10,Hambantota,2013-08-06,2,Angelo Mathews,,11,AD Mathews,14,0,140.00
5,South,Sri,11,Hambantota,2013-08-06,3,Thisara Perera,,14,NLTC Perera,25,1,227.27
0,Zimbabwe,Pakistan,50,Harare,2013-08-23,6,Ahmed Shehzad,,79,Ahmed Shehzad,70,1,140.00
1,Zimbabwe,Pakistan,5,Harare,2013-08-23,0,Nasir Jamshed,,10,Nasir Jamshed,2,0,40.00
2,Zimbabwe,Pakistan,8,Harare,2013-08-23,0,Mohammad Hafeez,,8,Mohammad Hafeez,3,0,37.50
3,Zimbabwe,Pakistan,18,Harare,2013-08-23,1,Umar Amin,,21,Umar Amin,14,0,77.77
4,Zimbabwe,Pakistan,16,Harare,2013-08-23,1,Sohaib Maqsood,,23,Sohaib Maqsood,26,2,162.50
5,Zimbabwe,Pakistan,16,Harare,2013-08-23,1,Shahid Afridi,,26,Shahid Afridi,23,1,143.75
6,Zimbabwe,Pakistan,7,Harare,2013-08-23,1,Anwar Ali,,12,Anwar Ali,10,0,142.85
0,Pakistan,Zimbabwe,16,Harare,2013-08-23,3,Hamilton Masakadza,,33,H Masakadza,18,0,112.50
1,Pakistan,Zimbabwe,42,Harare,2013-08-23,3,Vusi Sibanda,,50,V Sibanda,31,0,73.80
2,Pakistan,Zimbabwe,30,Harare,2013-08-23,3,Brendan Taylor,,49,BRM Taylor,32,0,106.66
3,Pakistan,Zimbabwe,7,Harare,2013-08-23,1,Sean Williams,,5,SC Williams,9,0,128.57
4,Pakistan,Zimbabwe,13,Harare,2013-08-23,1,Timycen Maruma,,15,T Maruma,10,0,76.92
5,Pakistan,Zimbabwe,5,Harare,2013-08-23,1,Elton Chigumbura,,3,E Chigumbura,6,0,120.00
6,Pakistan,Zimbabwe,7,Harare,2013-08-23,1,Malcolm Waller,,8,MN Waller,14,1,200.00
0,Zimbabwe,Pakistan,64,Harare,2013-08-24,6,Ahmed Shehzad,,91,Ahmed Shehzad,98,6,153.12
1,Zimbabwe,Pakistan,17,Harare,2013-08-24,3,Nasir Jamshed,,22,Nasir Jamshed,23,1,135.29
2,Zimbabwe,Pakistan,40,Harare,2013-08-24,3,Mohammad Hafeez,,65,Mohammad Hafeez,54,2,135.00
0,Pakistan,Zimbabwe,33,Harare,2013-08-24,3,Vusi Sibanda,,31,V Sibanda,23,0,69.69
1,Pakistan,Zimbabwe,32,Harare,2013-08-24,4,Hamilton Masakadza,,50,H Masakadza,41,1,128.12
2,Pakistan,Zimbabwe,4,Harare,2013-08-24,0,Brendan Taylor,,6,BRM Taylor,3,0,75.00
3,Pakistan,Zimbabwe,16,Harare,2013-08-24,2,Sean Williams,,13,SC Williams,25,1,156.25
4,Pakistan,Zimbabwe,19,Harare,2013-08-24,2,Elton Chigumbura,,34,E Chigumbura,35,2,184.21
5,Pakistan,Zimbabwe,2,Harare,2013-08-24,0,Timycen Maruma,,2,T Maruma,0,0,0.00
6,Pakistan,Zimbabwe,14,Harare,2013-08-24,2,Malcolm Waller,,16,MN Waller,20,1,142.85
7,Pakistan,Zimbabwe,1,Harare,2013-08-24,0,Shingi Masakadza,,6,SW Masakadza,0,0,0.00
0,England,Australia,5,Southampton,2013-08-29,0,David Warner,,6,DA Warner,1,0,20.00
1,England,Australia,63,Southampton,2013-08-29,11,Aaron Finch,,70,AJ Finch,156,14,247.61
2,England,Australia,21,Southampton,2013-08-29,2,Shaun Marsh,,34,SE Marsh,28,1,133.33
3,England,Australia,16,Southampton,2013-08-29,4,Shane Watson,,30,SR Watson,37,2,231.25
4,England,Australia,3,Southampton,2013-08-29,0,Glenn Maxwell,,9,GJ Maxwell,1,0,33.33
5,England,Australia,2,Southampton,2013-08-29,0,George Bailey,,3,GJ Bailey,1,0,50.00
6,England,Australia,7,Southampton,2013-08-29,2,Matthew Wade,,8,MS Wade,15,1,214.28
7,England,Australia,3,Southampton,2013-08-29,0,James Faulkner,,3,JP Faulkner,5,0,166.66
0,Australia,England,11,Southampton,2013-08-29,3,Michael Lumb,,13,MJ Lumb,22,1,200.00
1,Australia,England,9,Southampton,2013-08-29,1,Alex Hales,,16,AD Hales,8,0,88.88
2,Australia,England,2,Southampton,2013-08-29,1,Luke Wright,,2,LJ Wright,4,0,200.00
3,Australia,England,3,Southampton,2013-08-29,0,Eoin Morgan,,11,EJG Morgan,0,0,0.00
4,Australia,England,49,Southampton,2013-08-29,13,Joe Root,,77,JE Root,90,1,183.67
5,Australia,England,29,Southampton,2013-08-29,4,Ravi Bopara,,37,RS Bopara,45,1,155.17
6,Australia,England,17,Southampton,2013-08-29,1,Jos Buttler,,25,JC Buttler,27,2,158.82
7,Australia,England,2,Southampton,2013-08-29,1,Stuart Broad,,2,SCJ Broad,4,0,200.00
0,Australia,England,27,Chester-le-Street,2013-08-31,6,Michael Lumb,,47,MJ Lumb,43,1,159.25
1,Australia,England,61,Chester-le-Street,2013-08-31,11,Alex Hales,,80,AD Hales,94,2,154.09
2,Australia,England,18,Chester-le-Street,2013-08-31,3,Luke Wright,,20,LJ Wright,30,1,166.66
3,Australia,England,11,Chester-le-Street,2013-08-31,0,Eoin Morgan,,15,EJG Morgan,20,2,181.81
4,Australia,England,1,Chester-le-Street,2013-08-31,0,Jos Buttler,,2,JC Buttler,0,0,0.00
5,Australia,England,2,Chester-le-Street,2013-08-31,0,Ravi Bopara,,3,RS Bopara,1,0,50.00
6,Australia,England,1,Chester-le-Street,2013-08-31,0,Joe Root,,1,JE Root,1,0,100.00
0,England,Australia,42,Chester-le-Street,2013-08-31,5,David Warner,,56,DA Warner,53,3,126.19
1,England,Australia,5,Chester-le-Street,2013-08-31,1,Aaron Finch,,6,AJ Finch,5,0,100.00
2,England,Australia,6,Chester-le-Street,2013-08-31,1,Shane Watson,,6,SR Watson,7,0,116.66
3,England,Australia,14,Chester-le-Street,2013-08-31,0,Shaun Marsh,,30,SE Marsh,13,1,92.85
4,England,Australia,13,Chester-le-Street,2013-08-31,1,George Bailey,,16,GJ Bailey,23,1,176.92
5,England,Australia,16,Chester-le-Street,2013-08-31,2,Glenn Maxwell,,17,GJ Maxwell,27,1,168.75
6,England,Australia,4,Chester-le-Street,2013-08-31,0,Matthew Wade,,7,MS Wade,4,0,100.00
7,England,Australia,5,Chester-le-Street,2013-08-31,1,James Faulkner,,9,JP Faulkner,5,0,100.00
8,England,Australia,5,Chester-le-Street,2013-08-31,0,Mitchell Johnson,,14,MG Johnson,3,0,60.00
9,England,Australia,6,Chester-le-Street,2013-08-31,0,Nathan Coulter-Nile,,6,NM Coulter-Nile,13,2,216.66
10,England,Australia,5,Chester-le-Street,2013-08-31,0,Fawad Ahmed,,5,Fawad Ahmed,3,0,60.00
0,Kenya,Afghanistan,19,Sharjah,2013-09-30,4,Mohammad Shahzad,,-,Mohammad Shahzad,36,3,189.47
1,Kenya,Afghanistan,7,Sharjah,2013-09-30,0,Karim Sadiq,,-,Karim Sadiq,4,0,57.14
2,Kenya,Afghanistan,19,Sharjah,2013-09-30,0,Nawroz Mangal,,-,Nawroz Mangal,9,0,47.36
3,Kenya,Afghanistan,34,Sharjah,2013-09-30,3,Asghar Afghan,,-,Asghar Afghan,43,2,126.47
4,Kenya,Afghanistan,24,Sharjah,2013-09-30,1,Mohammad Nabi,,-,Mohammad Nabi,26,2,108.33
5,Kenya,Afghanistan,14,Sharjah,2013-09-30,2,Samiullah Shinwari,,-,Samiullah Shinwari,39,4,278.57
6,Kenya,Afghanistan,2,Sharjah,2013-09-30,0,Mirwais Ashraf,,-,Mirwais Ashraf,1,0,50.00
7,Kenya,Afghanistan,1,Sharjah,2013-09-30,0,Hashmatullah Shahidi,,-,Hashmatullah Shahidi,1,0,100.00
0,Afghanistan,Kenya,6,Sharjah,2013-09-30,1,Alex Obanda,,-,AA Obanda,6,0,100.00
1,Afghanistan,Kenya,2,Sharjah,2013-09-30,0,Morris Ouma,,-,MA Ouma,0,0,0.00
2,Afghanistan,Kenya,6,Sharjah,2013-09-30,0,Collins Obuya,,-,CO Obuya,1,0,16.66
3,Afghanistan,Kenya,1,Sharjah,2013-09-30,0,Irfan Karim,,-,IA Karim,0,0,0.00
4,Afghanistan,Kenya,20,Sharjah,2013-09-30,2,Rakep Patel,,-,RR Patel,11,0,55.00
5,Afghanistan,Kenya,4,Sharjah,2013-09-30,0,Ragheb Aga,,-,RG Aga,3,0,75.00
6,Afghanistan,Kenya,36,Sharjah,2013-09-30,1,Nelson Odhiambo,,-,NM Odhiambo,13,0,36.11
7,Afghanistan,Kenya,1,Sharjah,2013-09-30,0,Nehemiah Odhiambo,,-,NN Odhiambo,0,0,0.00
8,Afghanistan,Kenya,10,Sharjah,2013-09-30,0,Shem Ngoche,,-,SO Ngoche,3,0,30.00
9,Afghanistan,Kenya,16,Sharjah,2013-09-30,0,Hiren Varaiya,,-,HA Varaiya,7,0,43.75
10,Afghanistan,Kenya,10,Sharjah,2013-09-30,0,Elijah Otieno,,-,E Otieno,8,1,80.00
0,India,Australia,52,Rajkot,2013-10-10,14,Aaron Finch,,71,AJ Finch,89,1,171.15
1,India,Australia,16,Rajkot,2013-10-10,6,Nic Maddinson,,19,NJ Maddinson,34,1,212.50
2,India,Australia,5,Rajkot,2013-10-10,1,Shane Watson,,12,SR Watson,6,0,120.00
3,India,Australia,3,Rajkot,2013-10-10,0,George Bailey,,2,GJ Bailey,0,0,0.00
4,India,Australia,13,Rajkot,2013-10-10,0,Glenn Maxwell,,12,GJ Maxwell,27,4,207.69
5,India,Australia,3,Rajkot,2013-10-10,1,Brad Haddin,,5,BJ Haddin,5,0,166.66
6,India,Australia,12,Rajkot,2013-10-10,1,Moises Henriques,,16,MC Henriques,12,0,100.00
7,India,Australia,11,Rajkot,2013-10-10,1,Nathan Coulter-Nile,,18,NM Coulter-Nile,12,0,109.09
8,India,Australia,5,Rajkot,2013-10-10,0,James Faulkner,,15,JP Faulkner,10,1,200.00
0,Australia,India,8,Rajkot,2013-10-10,0,Rohit Sharma,,8,RG Sharma,8,1,100.00
1,Australia,India,19,Rajkot,2013-10-10,5,Shikhar Dhawan,,40,S Dhawan,32,0,168.42
2,Australia,India,13,Rajkot,2013-10-10,2,Suresh Raina,,17,SK Raina,19,1,146.15
3,Australia,India,22,Rajkot,2013-10-10,2,Virat Kohli,,26,V Kohli,29,1,131.81
4,Australia,India,35,Rajkot,2013-10-10,8,Yuvraj Singh,,57,Yuvraj Singh,77,5,220.00
5,Australia,India,21,Rajkot,2013-10-10,2,MS Dhoni,,44,MS Dhoni,24,0,114.28
0,Afghanistan,Kenya,49,Sharjah,2013-10-11,6,Collins Obuya,,-,CO Obuya,60,1,122.44
1,Afghanistan,Kenya,31,Sharjah,2013-10-11,4,Nehemiah Odhiambo,,-,NN Odhiambo,41,2,132.25
2,Afghanistan,Kenya,5,Sharjah,2013-10-11,0,Rakep Patel,,-,RR Patel,8,1,160.00
3,Afghanistan,Kenya,23,Sharjah,2013-10-11,0,Irfan Karim,,-,IA Karim,14,1,60.86
4,Afghanistan,Kenya,13,Sharjah,2013-10-11,1,Morris Ouma,,-,MA Ouma,14,0,107.69
0,Kenya,Afghanistan,11,Sharjah,2013-10-11,4,Mohammad Shahzad,,-,Mohammad Shahzad,18,0,163.63
1,Kenya,Afghanistan,9,Sharjah,2013-10-11,0,Karim Sadiq,,-,Karim Sadiq,3,0,33.33
2,Kenya,Afghanistan,21,Sharjah,2013-10-11,0,Afsar Zazai,,-,Afsar Zazai,9,0,42.85
3,Kenya,Afghanistan,23,Sharjah,2013-10-11,1,Nawroz Mangal,,-,Nawroz Mangal,36,3,156.52
4,Kenya,Afghanistan,31,Sharjah,2013-10-11,1,Asghar Afghan,,-,Asghar Afghan,16,0,51.61
5,Kenya,Afghanistan,9,Sharjah,2013-10-11,0,Mohammad Nabi,,-,Mohammad Nabi,10,1,111.11
6,Kenya,Afghanistan,8,Sharjah,2013-10-11,0,Samiullah Shinwari,,-,Samiullah Shinwari,6,0,75.00
7,Kenya,Afghanistan,5,Sharjah,2013-10-11,0,Mirwais Ashraf,,-,Mirwais Ashraf,2,0,40.00
8,Kenya,Afghanistan,3,Sharjah,2013-10-11,1,Hamid Hassan,,-,Hamid Hassan,4,0,133.33
9,Kenya,Afghanistan,2,Sharjah,2013-10-11,0,Shapoor Zadran,,-,Shapoor Zadran,1,0,50.00
0,Bangladesh,New,31,Dhaka,2013-11-06,10,Anton Devcich,,39,AP Devcich,59,1,190.32
1,Bangladesh,New,17,Dhaka,2013-11-06,1,Hamish Rutherford,,29,HD Rutherford,17,1,100.00
2,Bangladesh,New,25,Dhaka,2013-11-06,3,Ross Taylor,,49,LRPL Taylor,28,0,112.00
3,Bangladesh,New,39,Dhaka,2013-11-06,3,Colin Munro,,50,C Munro,73,5,187.17
4,Bangladesh,New,6,Dhaka,2013-11-06,1,Corey Anderson,,8,CJ Anderson,18,2,300.00
5,Bangladesh,New,2,Dhaka,2013-11-06,0,Luke Ronchi,,1,L Ronchi,0,0,0.00
6,Bangladesh,New,0,Dhaka,2013-11-06,0,Nathan McCullum,,3,NL McCullum,0,0,-
0,New,Bangladesh,2,Dhaka,2013-11-06,1,Shamsur Rahman,,1,Shamsur Rahman,4,0,200.00
1,New,Bangladesh,2,Dhaka,2013-11-06,0,Ziaur Rahman,,5,Ziaur Rahman,6,1,300.00
2,New,Bangladesh,6,Dhaka,2013-11-06,0,Mominul Haque,,6,Mominul Haque,9,1,150.00
3,New,Bangladesh,29,Dhaka,2013-11-06,7,Mushfiqur Rahim,,46,Mushfiqur Rahim,50,1,172.41
4,New,Bangladesh,10,Dhaka,2013-11-06,3,Naeem Islam,,17,Naeem Islam,18,1,180.00
5,New,Bangladesh,20,Dhaka,2013-11-06,4,Nasir Hossain,,28,Nasir Hossain,28,0,140.00
6,New,Bangladesh,25,Dhaka,2013-11-06,0,Mahmudullah,,30,Mahmudullah,34,3,136.00
7,New,Bangladesh,15,Dhaka,2013-11-06,1,Sohag Gazi,,22,Sohag Gazi,24,1,160.00
8,New,Bangladesh,7,Dhaka,2013-11-06,1,Mashrafe Mortaza,,12,Mashrafe Mortaza,7,0,100.00
9,New,Bangladesh,1,Dhaka,2013-11-06,0,Abdur Razzak,,4,Abdur Razzak,0,0,0.00
10,New,Bangladesh,3,Dhaka,2013-11-06,1,Al-Amin Hossain,,3,Al-Amin Hossain,5,0,166.66
0,South,Pakistan,5,Dubai,2013-11-13,0,Ahmed Shehzad,,3,Ahmed Shehzad,0,0,0.00
1,South,Pakistan,4,Dubai,2013-11-13,1,Sohaib Maqsood,,8,Sohaib Maqsood,4,0,100.00
2,South,Pakistan,13,Dubai,2013-11-13,1,Shahid Afridi,,28,Shahid Afridi,10,0,76.92
3,South,Pakistan,2,Dubai,2013-11-13,0,Mohammad Hafeez,,2,Mohammad Hafeez,0,0,0.00
4,South,Pakistan,23,Dubai,2013-11-13,0,Shoaib Malik,,35,Shoaib Malik,12,0,52.17
5,South,Pakistan,41,Dubai,2013-11-13,4,Umar Akmal,,55,Umar Akmal,49,1,119.51
6,South,Pakistan,16,Dubai,2013-11-13,1,Abdul Razzaq,,21,Abdul Razzaq,10,0,62.50
7,South,Pakistan,3,Dubai,2013-11-13,0,Sohail Tanvir,,3,Sohail Tanvir,0,0,0.00
8,South,Pakistan,12,Dubai,2013-11-13,0,Abdur Rehman,,17,Abdur Rehman,7,0,58.33
9,South,Pakistan,1,Dubai,2013-11-13,0,Saeed Ajmal,,2,Saeed Ajmal,0,0,0.00
0,Pakistan,South,9,Dubai,2013-11-13,2,Hashim Amla,,10,HM Amla,13,0,144.44
1,Pakistan,South,38,Dubai,2013-11-13,3,Quinton de Kock,,52,Q de Kock,48,2,126.31
2,Pakistan,South,40,Dubai,2013-11-13,4,Faf du Plessis,,41,F du Plessis,37,1,92.50
0,Netherlands,Afghanistan,25,Sharjah,2013-11-15,3,Mohammad Shahzad,,48,Mohammad Shahzad,20,0,80.00
1,Netherlands,Afghanistan,5,Sharjah,2013-11-15,1,Nawroz Mangal,,7,Nawroz Mangal,8,0,160.00
2,Netherlands,Afghanistan,5,Sharjah,2013-11-15,0,Karim Sadiq,,5,Karim Sadiq,1,0,20.00
3,Netherlands,Afghanistan,8,Sharjah,2013-11-15,0,Samiullah Shinwari,,6,Samiullah Shinwari,1,0,12.50
4,Netherlands,Afghanistan,19,Sharjah,2013-11-15,0,Shafiqullah,,20,Shafiqullah,9,0,47.36
5,Netherlands,Afghanistan,7,Sharjah,2013-11-15,1,Mohammad Nabi,,16,Mohammad Nabi,6,0,85.71
6,Netherlands,Afghanistan,27,Sharjah,2013-11-15,1,Najibullah Zadran,,29,Najibullah Zadran,19,0,70.37
7,Netherlands,Afghanistan,14,Sharjah,2013-11-15,0,Gulbadin Naib,,29,Gulbadin Naib,9,0,64.28
8,Netherlands,Afghanistan,4,Sharjah,2013-11-15,0,Hamid Hassan,,16,Hamid Hassan,3,0,75.00
9,Netherlands,Afghanistan,2,Sharjah,2013-11-15,0,Shapoor Zadran,,1,Shapoor Zadran,0,0,0.00
10,Netherlands,Afghanistan,0,Sharjah,2013-11-15,0,Amir Hamza,,10,Amir Hamza,0,0,-
0,Afghanistan,Netherlands,1,Sharjah,2013-11-15,0,Wesley Barresi,,1,W Barresi,0,0,0.00
1,Afghanistan,Netherlands,28,Sharjah,2013-11-15,1,Stephan Myburgh,,38,SJ Myburgh,21,1,75.00
2,Afghanistan,Netherlands,24,Sharjah,2013-11-15,4,Eric Szwarczynski,,27,ES Szwarczynski,24,0,100.00
3,Afghanistan,Netherlands,15,Sharjah,2013-11-15,2,Peter Borren,,19,PW Borren,38,4,253.33
4,Afghanistan,Netherlands,9,Sharjah,2013-11-15,1,Daan van Bunge,,11,DLS van Bunge,7,0,77.77
0,Pakistan,South,19,Dubai,2013-11-15,6,Quinton de Kock,,26,Q de Kock,30,0,157.89
1,Pakistan,South,41,Dubai,2013-11-15,3,Hashim Amla,,60,HM Amla,48,2,117.07
2,Pakistan,South,48,Dubai,2013-11-15,1,Faf du Plessis,,56,F du Plessis,58,3,120.83
3,Pakistan,South,6,Dubai,2013-11-15,1,AB de Villiers,,10,AB de Villiers,5,0,83.33
4,Pakistan,South,4,Dubai,2013-11-15,0,David Miller,,6,DA Miller,4,0,100.00
5,Pakistan,South,2,Dubai,2013-11-15,0,Henry Davids,,3,H Davids,0,0,0.00
0,South,Pakistan,20,Dubai,2013-11-15,3,Nasir Jamshed,,32,Nasir Jamshed,19,0,95.00
1,South,Pakistan,14,Dubai,2013-11-15,3,Ahmed Shehzad,,24,Ahmed Shehzad,21,0,150.00
2,South,Pakistan,1,Dubai,2013-11-15,0,Mohammad Hafeez,,1,Mohammad Hafeez,0,0,0.00
3,South,Pakistan,18,Dubai,2013-11-15,1,Shoaib Malik,,27,Shoaib Malik,15,0,83.33
4,South,Pakistan,26,Dubai,2013-11-15,2,Sohaib Maqsood,,42,Sohaib Maqsood,37,1,142.30
5,South,Pakistan,12,Dubai,2013-11-15,1,Umar Akmal,,14,Umar Akmal,11,0,91.66
6,South,Pakistan,1,Dubai,2013-11-15,0,Abdul Razzaq,,1,Abdul Razzaq,0,0,0.00
7,South,Pakistan,10,Dubai,2013-11-15,0,Shahid Afridi,,21,Shahid Afridi,14,1,140.00
8,South,Pakistan,5,Dubai,2013-11-15,1,Sohail Tanvir,,6,Sohail Tanvir,6,0,120.00
9,South,Pakistan,10,Dubai,2013-11-15,0,Saeed Ajmal,,18,Saeed Ajmal,7,0,70.00
10,South,Pakistan,4,Dubai,2013-11-15,0,Mohammad Irfan,,6,Mohammad Irfan,2,0,50.00
0,Scotland,Afghanistan,22,Sharjah,2013-11-16,6,Mohammad Shahzad,,29,Mohammad Shahzad,42,2,190.90
1,Scotland,Afghanistan,10,Sharjah,2013-11-16,0,Nawroz Mangal,,22,Nawroz Mangal,20,3,200.00
2,Scotland,Afghanistan,12,Sharjah,2013-11-16,0,Noor Ali Zadran,,23,Noor Ali Zadran,9,0,75.00
3,Scotland,Afghanistan,29,Sharjah,2013-11-16,3,Mohammad Nabi,,40,Mohammad Nabi,46,4,158.62
4,Scotland,Afghanistan,29,Sharjah,2013-11-16,2,Samiullah Shinwari,,42,Samiullah Shinwari,31,0,106.89
5,Scotland,Afghanistan,15,Sharjah,2013-11-16,0,Gulbadin Naib,,17,Gulbadin Naib,14,1,93.33
6,Scotland,Afghanistan,3,Sharjah,2013-11-16,0,Karim Sadiq,,2,Karim Sadiq,1,0,33.33
0,Afghanistan,Scotland,14,Sharjah,2013-11-16,3,Richie Berrington,,7,RD Berrington,19,0,135.71
1,Afghanistan,Scotland,47,Sharjah,2013-11-16,3,Calum MacLeod,,41,CS MacLeod,56,2,119.14
2,Afghanistan,Scotland,39,Sharjah,2013-11-16,4,Matt Machan,,66,MW Machan,54,2,138.46
3,Afghanistan,Scotland,9,Sharjah,2013-11-16,0,Kyle Coetzer,,17,KJ Coetzer,5,0,55.55
4,Afghanistan,Scotland,6,Sharjah,2013-11-16,1,Rob Taylor,,12,RML Taylor,6,0,100.00
5,Afghanistan,Scotland,0,Sharjah,2013-11-16,0,Safyaan Sharif,,5,SM Sharif,0,0,-
6,Afghanistan,Scotland,1,Sharjah,2013-11-16,0,Gordon Goudie,,1,G Goudie,1,0,100.00
